1492
1551
1485
1795
1816
2010
2009
3166
3288
3241
3401
3427
3565
5088
5254
5320
5365
5443
5364
5618
5745
5722
5948
5840
6029
6292
6310
6506
6296
6556
6920
6816
6962
7057
7105
7504
7690
7785
7829
7906
7994
8276
8024
8076
8602
8621
8572
8675
8740
8826
8886
8946
9063
9119
9197
9486
9446
9548
9800
10215
10163
10336
10583
10554
10437
10765
11184
10884
10882
11324
11156
11602
11472
11443
11717
12236
12223
12135
12501
12338
12431
12706
12603
12912
13135
13214
13458
13489
13416
13319
14045
16166
15875
16163
16207
16175
16478
16977
27293
27292
27251
27322
27288
27359
27348
27248
27389
27401
27544
27581
27565
27513
27472
27454
27402
27479
27562
27440
27553
27425
27516
27658
27599
27603
27622
27722
27666
27694
27711
27917
27910
27891
27861
27872
27814
27933
27803
27770
27849
27755
27944
27966
27993
28052
28001
27959
28113
28082
28081
28089
28017
28144
28135
28255
28248
28207
28281
28392
28341
28404
28170
28603
28585
28349
28492
28517
28619
28749
28535
28712
28672
28686
28827
28788
28601
28730
28805
28851
28978
28999
28924
29110
29035
29047
32097
32342
32122
32400
32665
32587
32518
32800
32897
32976
32721
33053
33280
33565
33505
33794
34095
33997
34177
34211
34044
34247
34283
34317
34360
34495
34566
34746
34894
34635
34971
35043
35198
35228
35332
35354
35066
35539
35499
35448
35493
35530
35623
35903
35818
36035
36080
36092
36198
36351
36337
36369
36306
36445
36510
36624
36867
36822
36748
37059
37072
37120
37157
37006
37372
37363
37719
37651
37777
37867
37628
37664
37980
37929
38031
38247
38099
38371
38335
38436
38375
38478
38528
38694
38595
38578
38629
38740
38835
38972
38859
39231
39311
39262
39550
39345
39517
39586
39595
39826
39893
39842
39910
40029
40168
40185
40073
40236
40228
40283
40407
40336
40316
40654
40785
40765
40589
40888
40942
40899
41053
41222
41103
41288
41346
41478
41512
41587
41784
41846
41798
42075
42044
41996
42213
41981
42274
42475
66545
68241
68365
70252
75078
84709
86406
88490
88813
92523
92784
92949
94732
95431
95537
96012
96583
99985
99910
99954
100017
100095
100058
100133
100377
100437
100713
100602
100754
100819
100859
100888
100938
100810
100977
101432
101538
102121
102082
102171
103021
105589
105657
105731
105625
105690
105748
105797
105774
105854
105837
105923
105881
105899
105986
106074
106051
106093
106113
106135
106250
106233
106213
106157
106182
106373
106322
106307
106354
106275
106393
106502
106480
106525
107053
107079
107148
107167
107127
107103
107192
107215
107526
107509
107548
107561
107726
107771
107750
107790
107811
107885
107846
107914
108035
108006
107977
108072
108099
107947
109498
109589
109568
109527
109625
109683
109710
109771
109659
